day,start time 3h interval (utc),location,height above ground in m,u-component wind in m/s,v-component wind in m/s,temperature in °C,global surface radiation in W/m2
95,18:00,9,80,-2.58,3.32,32.85,30
95,21:00,9,80,-2.45,5.48,29.85,13
96,00:00,9,80,1.16,3.77,26.85,0
96,03:00,9,80,0.33,-0.62,26.05,76
96,06:00,9,80,-1.32,-1.47,24.85,560
96,09:00,9,80,-0.32,-0.74,28.85,691
96,12:00,9,80,0.01,0.22,31.85,730
96,15:00,9,80,-0.28,-0.40,32.85,538
96,18:00,9,80,-4.40,-1.90,31.85,30
96,21:00,9,80,-6.09,3.32,28.85,14
97,00:00,9,80,8.86,-8.70,18.85,0
97,03:00,9,80,9.91,-3.67,17.85,74
97,06:00,9,80,8.10,-3.30,16.85,550
97,09:00,9,80,8.64,-2.62,18.85,702
97,12:00,9,80,7.62,-1.06,20.85,640
97,15:00,9,80,7.14,-1.25,21.85,465
97,18:00,9,80,4.04,-1.18,21.85,30
97,21:00,9,80,1.72,-1.92,19.85,13
98,00:00,9,80,1.22,-0.93,17.85,0
98,03:00,9,80,1.65,1.14,17.85,80
98,06:00,9,80,1.10,3.60,18.85,590
98,09:00,9,80,2.91,4.42,22.85,714
98,12:00,9,80,0.50,4.50,25.85,740
98,15:00,9,80,2.10,5.98,28.85,513
98,18:00,9,80,2.30,1.90,28.85,10
98,21:00,9,80,3.94,-0.24,23.85,6
99,00:00,9,80,6.20,9.10,18.85,0
99,03:00,9,80,9.30,0.70,16.85,77
99,06:00,9,80,7.40,1.20,16.85,580
99,09:00,9,80,10.77,1.76,17.85,708
99,12:00,9,80,10.70,1.10,18.85,650
99,15:00,9,80,12.95,1.27,18.85,474
99,18:00,9,80,9.10,3.60,17.85,10
99,21:00,9,80,9.52,4.06,15.85,5
100,00:00,9,80,8.50,1.00,12.85,0
100,03:00,9,80,9.23,2.17,11.85,76
100,06:00,9,80,9.30,-1.70,12.85,590
100,09:00,9,80,12.90,-2.60,13.85,680
100,12:00,9,80,12.50,0.90,14.85,470
100,15:00,9,80,14.40,-3.70,14.85,314
100,18:00,9,80,10.40,-2.80,13.85,30
100,21:00,9,80,12.50,-2.20,11.85,13
101,00:00,9,80,9.50,-0.50,9.85,0
101,03:00,9,80,11.50,-0.50,9.85,68
101,06:00,9,80,10.40,-2.60,10.85,160
101,09:00,9,80,12.10,-5.06,12.85,349
101,12:00,9,80,8.70,-4.64,14.85,750
101,15:00,9,80,9.04,-5.37,16.85,558
101,18:00,9,80,5.38,-3.78,15.85,30
101,21:00,9,80,5.52,-3.38,13.85,13
102,00:00,9,80,4.68,-3.55,10.85,0
102,03:00,9,80,3.34,-1.91,9.85,78
102,06:00,9,80,1.57,-0.81,11.85,590
102,09:00,9,80,2.63,-1.30,15.85,647
102,12:00,9,80,1.93,-1.11,18.85,390
102,15:00,9,80,1.48,-2.06,18.85,323
102,18:00,9,80,-0.57,-2.63,18.85,30
102,21:00,9,80,-3.61,-2.10,16.85,12
103,00:00,9,80,-2.23,2.06,15.85,0
103,03:00,9,80,0.62,3.18,15.85,70
103,06:00,9,80,1.19,3.16,16.85,440
103,09:00,9,80,3.05,2.72,20.85,550
103,12:00,9,80,6.00,-2.22,20.85,240
103,15:00,9,80,7.08,-0.19,17.85,158
103,18:00,9,80,5.05,2.78,16.85,10
103,21:00,9,80,8.19,-0.14,15.85,3
104,00:00,9,80,7.39,-2.41,14.85,0
104,03:00,9,80,6.44,-0.99,14.05,64
104,06:00,9,80,4.81,0.76,14.85,380
104,09:00,9,80,8.16,1.07,16.85,581
104,12:00,9,80,8.91,0.01,17.85,580
104,15:00,9,80,8.19,-3.13,19.85,383
104,18:00,9,80,5.77,-0.29,16.85,10
104,21:00,9,80,5.44,0.68,14.85,6
105,00:00,9,80,4.33,-0.19,14.85,0
105,03:00,9,80,3.69,-0.60,14.55,18
105,06:00,9,80,1.38,1.62,14.85,200
105,09:00,9,80,1.89,3.32,15.85,167
105,12:00,9,80,0.12,3.02,16.85,540
105,15:00,9,80,1.74,-2.46,18.85,423
105,18:00,9,80,-2.82,-2.27,17.85,10
105,21:00,9,80,-0.49,-1.88,16.85,5
106,00:00,9,80,2.27,-1.19,16.85,0
106,03:00,9,80,6.14,-3.52,13.85,71
106,06:00,9,80,3.61,-4.32,13.85,560
106,09:00,9,80,5.46,-2.55,16.85,626
106,12:00,9,80,5.42,-0.60,18.85,390
106,15:00,9,80,5.35,-1.52,18.85,360
106,18:00,9,80,1.95,-0.73,19.85,20
106,21:00,9,80,0.68,1.01,19.85,11
107,00:00,9,80,-2.38,2.81,17.85,0
107,03:00,9,80,-1.30,4.11,16.65,44
107,06:00,9,80,0.96,1.17,16.85,480
107,09:00,9,80,2.85,0.09,19.85,648
107,12:00,9,80,3.98,-1.74,21.85,700
107,15:00,9,80,3.35,-2.58,21.85,515
107,18:00,9,80,-2.32,-3.83,21.85,20
107,21:00,9,80,-5.67,-3.46,17.85,11
108,00:00,9,80,-5.12,-1.79,15.75,0
108,03:00,9,80,-4.81,-0.24,14.85,70
108,06:00,9,80,-3.62,-0.11,16.85,550
108,09:00,9,80,-4.31,0.17,21.85,680
108,12:00,9,80,-2.78,3.40,26.85,720
108,15:00,9,80,3.43,5.40,30.85,529
108,18:00,9,80,5.46,0.42,29.85,20
108,21:00,9,80,4.91,-5.46,25.85,11
109,00:00,9,80,-1.58,-6.42,22.85,0
109,03:00,9,80,0.31,-6.16,20.85,66
109,06:00,9,80,1.45,-5.03,19.85,540
109,09:00,9,80,6.57,-2.17,21.85,672
109,12:00,9,80,6.76,-0.43,22.85,500
109,15:00,9,80,6.89,-1.57,22.85,420
109,18:00,9,80,3.46,-2.37,22.85,20
109,21:00,9,80,1.41,-5.48,19.85,10
110,00:00,9,80,-2.03,-5.16,16.75,0
110,03:00,9,80,-3.32,-4.25,15.45,53
110,06:00,9,80,-6.19,-1.86,16.15,290
110,09:00,9,80,-5.99,-2.43,17.85,160
110,12:00,9,80,-5.98,-10.84,11.85,110
110,15:00,9,80,-2.73,-6.40,11.85,92
110,18:00,9,80,-2.08,-2.77,12.85,10
110,21:00,9,80,2.54,1.41,13.15,4
111,00:00,9,80,8.54,2.77,13.55,0
111,03:00,9,80,10.21,1.09,12.75,69
111,06:00,9,80,7.24,-0.67,13.45,570
111,09:00,9,80,7.74,-0.71,15.75,700
111,12:00,9,80,5.07,-0.12,18.65,730
111,15:00,9,80,5.23,-0.97,20.55,537
111,18:00,9,80,-0.02,-1.92,20.45,20
111,21:00,9,80,-4.89,0.45,17.65,10
112,00:00,9,80,-6.36,3.21,16.65,0
112,03:00,9,80,-2.20,5.12,16.65,63
112,06:00,9,80,4.08,2.89,18.45,530
112,09:00,9,80,7.63,3.72,22.45,537
112,12:00,9,80,7.97,2.96,23.15,700
112,15:00,9,80,9.67,-0.27,24.75,518
112,18:00,9,80,4.75,-2.49,23.55,20
112,21:00,9,80,0.21,-4.68,20.05,9
113,00:00,9,80,-3.37,-1.71,18.15,0
113,03:00,9,80,-3.21,2.34,17.45,62
113,06:00,9,80,0.11,4.69,19.45,480
113,09:00,9,80,5.47,3.49,23.85,573
113,12:00,9,80,5.68,1.80,24.85,280
113,15:00,9,80,5.69,0.62,23.85,194
113,18:00,9,80,3.23,1.38,23.85,20
113,21:00,9,80,5.93,-2.66,20.85,7
114,00:00,9,80,4.77,-6.16,16.95,0
114,03:00,9,80,4.85,-6.26,15.45,64
114,06:00,9,80,4.89,-3.16,15.85,550
114,09:00,9,80,6.25,-1.46,18.85,675
114,12:00,9,80,6.12,1.91,20.85,610
114,15:00,9,80,6.82,0.28,21.85,450
114,18:00,9,80,2.34,-6.13,18.85,20
114,21:00,9,80,0.39,-4.32,16.85,8
115,00:00,9,80,-1.15,-1.60,14.85,0
115,03:00,9,80,-1.56,-1.24,14.85,62
115,06:00,9,80,-2.73,0.64,15.85,450
115,09:00,9,80,-1.38,1.77,18.85,618
115,12:00,9,80,-1.25,0.78,20.85,710
115,15:00,9,80,-3.22,1.20,22.85,511
115,18:00,9,80,-4.90,-0.55,22.85,10
115,21:00,9,80,-9.39,-1.83,19.85,7
116,00:00,9,80,-10.84,0.65,17.85,0
116,03:00,9,80,-8.45,3.29,17.85,40
116,06:00,9,80,-2.74,4.54,17.85,430
116,09:00,9,80,4.06,6.94,21.85,608
116,12:00,9,80,4.81,7.38,23.85,710
116,15:00,9,80,10.54,10.27,23.85,515
116,18:00,9,80,11.31,6.87,18.85,20
116,21:00,9,80,9.68,12.25,15.85,7
117,00:00,9,80,14.92,4.66,14.65,0
117,03:00,9,80,18.06,2.08,12.65,3
117,06:00,9,80,11.25,0.62,12.55,330
117,09:00,9,80,11.61,0.72,14.85,401
117,12:00,9,80,8.44,1.57,16.85,490
117,15:00,9,80,7.10,1.48,17.85,408
117,18:00,9,80,3.66,2.22,17.85,20
117,21:00,9,80,-0.95,3.11,16.95,7
118,00:00,9,80,-4.88,4.28,14.85,0
118,03:00,9,80,-2.03,4.48,13.65,16
118,06:00,9,80,-4.55,2.19,13.85,100
118,09:00,9,80,-1.28,6.09,13.85,298
118,12:00,9,80,1.43,4.61,17.85,410
118,15:00,9,80,6.00,3.83,18.85,354
118,18:00,9,80,6.39,5.36,16.85,10
118,21:00,9,80,7.89,5.56,15.85,5
119,00:00,9,80,5.86,6.58,14.85,0
119,03:00,9,80,8.95,6.15,13.75,57
119,06:00,9,80,8.44,5.68,14.85,380
119,09:00,9,80,11.47,4.38,14.85,398
119,12:00,9,80,8.59,3.55,16.85,480
119,15:00,9,80,9.99,4.51,17.85,357
119,18:00,9,80,8.80,4.02,16.85,10
119,21:00,9,80,8.04,4.83,14.85,6
120,00:00,9,80,6.94,4.68,12.75,0
120,03:00,9,80,8.02,5.20,11.65,58
120,06:00,9,80,6.92,4.92,12.85,540
120,09:00,9,80,8.86,5.15,14.85,664
120,12:00,9,80,7.51,4.13,16.85,610
120,15:00,9,80,10.11,2.60,16.85,463
120,18:00,9,80,6.92,2.02,14.85,10
120,21:00,9,80,9.28,6.51,12.85,6
121,00:00,9,80,10.25,5.43,11.85,0
121,03:00,9,80,14.98,3.80,12.65,35
121,06:00,9,80,11.53,4.06,12.85,190
121,09:00,9,80,14.37,2.19,13.85,239
121,12:00,9,80,10.44,2.81,15.85,310
121,15:00,9,80,12.12,0.53,16.85,275
121,18:00,9,80,7.93,-0.54,15.85,10
121,21:00,9,80,9.96,-0.50,12.85,6
122,00:00,9,80,9.00,1.17,10.85,0
122,03:00,9,80,10.07,0.37,9.95,56
122,06:00,9,80,6.44,-0.88,10.85,540
122,09:00,9,80,8.16,-1.42,13.85,497
122,12:00,9,80,6.01,-0.47,14.85,250
122,15:00,9,80,6.41,-1.42,15.85,265
122,18:00,9,80,3.35,-1.19,15.85,10
122,21:00,9,80,1.97,-2.27,13.85,6
123,00:00,9,80,-1.79,-2.65,12.85,0
123,03:00,9,80,-3.13,-1.22,11.95,40
123,06:00,9,80,-3.53,-0.54,11.85,450
123,09:00,9,80,-3.07,0.57,16.85,629
123,12:00,9,80,-3.16,0.24,19.85,710
123,15:00,9,80,-2.93,1.37,21.85,509
123,18:00,9,80,-2.21,-2.00,22.85,10
123,21:00,9,80,-5.64,-3.64,18.85,5
124,00:00,9,80,-5.78,0.65,17.15,0
124,03:00,9,80,-3.56,1.74,16.85,55
124,06:00,9,80,-0.75,-0.24,17.85,530
124,09:00,9,80,1.74,-0.73,21.85,664
124,12:00,9,80,1.88,0.17,24.85,690
124,15:00,9,80,3.77,-1.01,25.85,491
124,18:00,9,80,3.31,-4.89,23.85,10
124,21:00,9,80,-2.77,-7.48,18.85,4
125,00:00,9,80,-4.93,-4.80,16.45,0
125,03:00,9,80,-5.11,-3.14,16.15,52
125,06:00,9,80,-3.62,-1.20,16.85,520
125,09:00,9,80,-3.19,0.31,22.85,651
125,12:00,9,80,-1.60,1.20,27.85,690
125,15:00,9,80,-1.64,2.13,28.85,492
125,18:00,9,80,-3.60,0.90,28.85,10
125,21:00,9,80,-7.00,0.70,24.45,4
126,00:00,9,80,-6.00,2.40,22.85,0
126,03:00,9,80,-5.90,3.80,21.85,51
126,06:00,9,80,-3.60,3.30,20.75,510
126,09:00,9,80,-2.90,4.80,26.85,646
126,12:00,9,80,-0.90,7.10,30.85,240
126,15:00,9,80,-1.70,5.00,29.85,134
126,18:00,9,80,3.50,0.10,28.85,0
126,21:00,9,80,6.70,-6.36,19.85,0
127,00:00,9,80,5.40,2.10,17.85,0
127,03:00,9,80,6.65,-0.85,16.85,14
127,06:00,9,80,5.48,-2.18,15.85,490
127,09:00,9,80,4.46,-1.93,18.85,635
127,12:00,9,80,2.63,0.16,20.85,680
127,15:00,9,80,2.15,-0.30,22.85,487
127,18:00,9,80,-0.68,-2.16,21.85,10
127,21:00,9,80,-1.94,-1.21,21.85,4
128,00:00,9,80,-5.62,1.70,18.85,0
128,03:00,9,80,-5.00,3.16,17.95,48
128,06:00,9,80,-3.48,2.58,18.85,500
128,09:00,9,80,-2.29,2.77,23.85,634
128,12:00,9,80,-0.80,1.63,27.85,670
128,15:00,9,80,2.38,1.41,29.85,480
128,18:00,9,80,1.63,-2.26,29.85,10
128,21:00,9,80,-3.48,-2.14,27.85,3
129,00:00,9,80,-6.56,0.51,25.85,0
129,03:00,9,80,-4.44,3.85,25.95,47
129,06:00,9,80,2.36,0.68,24.55,500
129,09:00,9,80,-1.47,1.18,28.85,632
129,12:00,9,80,0.47,1.90,33.85,660
129,15:00,9,80,0.98,-0.98,33.85,467
129,18:00,9,80,-5.96,-8.52,25.85,10
129,21:00,9,80,-4.30,-6.09,21.85,3
130,00:00,9,80,-5.74,-6.80,19.65,0
130,03:00,9,80,-5.28,-5.57,19.65,45
130,06:00,9,80,-2.92,-5.11,18.85,130
130,09:00,9,80,-0.05,-6.49,21.85,402
130,12:00,9,80,-2.20,-6.21,27.85,650
130,15:00,9,80,0.49,-7.94,27.85,460
130,18:00,9,80,2.01,-8.88,21.35,10
130,21:00,9,80,0.96,-7.38,18.65,3
131,00:00,9,80,0.35,-4.60,17.95,0
131,03:00,9,80,-0.61,-6.81,16.95,45
131,06:00,9,80,-3.64,-5.36,15.85,510
131,09:00,9,80,-2.61,-4.11,18.85,646
131,12:00,9,80,-1.97,-4.41,22.85,680
131,15:00,9,80,-4.63,-4.39,22.85,480
131,18:00,9,80,-5.50,-3.87,20.85,10
131,21:00,9,80,-6.38,-4.30,16.85,3
132,00:00,9,80,-4.81,-3.52,15.85,0
132,03:00,9,80,-5.40,-3.37,14.85,43
132,06:00,9,80,-4.28,-2.16,15.85,490
132,09:00,9,80,-4.40,-0.63,22.85,618
132,12:00,9,80,-2.77,-1.94,26.85,640
132,15:00,9,80,-4.25,-1.96,28.85,451
132,18:00,9,80,-4.80,-7.82,26.85,10
132,21:00,9,80,-7.19,-5.08,21.85,2
133,00:00,9,80,-7.59,1.85,21.85,0
133,03:00,9,80,-7.75,2.42,20.85,39
133,06:00,9,80,-3.65,2.25,19.85,460
133,09:00,9,80,-0.67,-1.00,23.85,604
133,12:00,9,80,-0.60,-3.64,27.85,626
133,15:00,9,80,1.74,-8.13,26.85,434
133,18:00,9,80,-0.22,-8.58,21.85,0
133,21:00,9,80,-0.80,-8.05,18.85,2
134,00:00,9,80,0.41,-7.00,17.85,0
134,03:00,9,80,-0.22,-7.53,17.35,39
134,06:00,9,80,-0.74,-5.61,17.85,460
134,09:00,9,80,0.12,-6.80,21.85,601
134,12:00,9,80,-1.59,-6.01,24.85,573
134,15:00,9,80,-3.74,-7.15,23.85,377
134,18:00,9,80,-2.41,-5.64,21.85,0
134,21:00,9,80,-3.20,-6.50,19.05,2
135,00:00,9,80,-4.19,-5.41,17.25,0
135,03:00,9,80,-4.57,-6.37,16.15,40
135,06:00,9,80,-6.01,-4.13,16.45,480
135,09:00,9,80,-6.22,-1.76,20.85,612
135,12:00,9,80,-5.09,-3.05,23.85,633
135,15:00,9,80,-7.42,-3.30,24.85,440
135,18:00,9,80,-6.13,-5.83,23.85,0
135,21:00,9,80,-9.55,-3.45,20.85,2
136,00:00,9,80,-8.54,1.40,20.85,0
136,03:00,9,80,-11.22,1.78,18.85,39
136,06:00,9,80,-8.84,2.07,17.85,480
136,09:00,9,80,-9.24,2.16,22.85,608
136,12:00,9,80,-8.56,2.75,28.85,638
136,15:00,9,80,-9.82,3.51,30.85,441
136,18:00,9,80,-7.67,-0.34,28.85,0
136,21:00,9,80,-10.52,0.39,25.85,2
137,00:00,9,80,-8.32,2.00,23.85,0
137,03:00,9,80,-6.98,2.81,21.85,34
137,06:00,9,80,-1.79,2.19,19.85,460
137,09:00,9,80,2.25,1.70,23.85,590
137,12:00,9,80,2.89,1.44,26.85,613
137,15:00,9,80,3.80,0.69,27.85,409
137,18:00,9,80,4.00,-1.79,23.85,0
137,21:00,9,80,2.45,-4.66,21.85,1
138,00:00,9,80,-0.17,-4.07,18.85,0
138,03:00,9,80,2.08,-3.11,17.85,36
138,06:00,9,80,-1.08,-4.14,17.85,470
138,09:00,9,80,-1.04,-3.86,22.85,598
138,12:00,9,80,-0.95,-2.46,25.85,620
138,15:00,9,80,-2.61,-2.10,26.85,418
138,18:00,9,80,-5.20,-1.14,23.85,0
138,21:00,9,80,-3.34,-0.33,22.85,1
139,00:00,9,80,-6.80,-1.10,20.85,0
139,03:00,9,80,-8.98,2.11,19.85,23
139,06:00,9,80,-7.40,0.10,18.85,390
139,09:00,9,80,-8.00,0.16,21.85,543
139,12:00,9,80,-9.37,0.50,24.85,620
139,15:00,9,80,-11.20,0.76,26.85,426
139,18:00,9,80,-7.80,-2.50,23.85,0
139,21:00,9,80,-9.08,-0.70,21.85,1
140,00:00,9,80,-8.14,0.50,19.85,0
140,03:00,9,80,-10.07,1.49,18.85,26
140,06:00,9,80,-9.20,1.30,18.85,440
140,09:00,9,80,-7.48,5.15,21.85,536
140,12:00,9,80,-1.70,4.70,21.85,548
140,15:00,9,80,4.79,1.94,20.85,366
140,18:00,9,80,5.48,-2.90,15.85,0
140,21:00,9,80,3.92,-4.50,15.85,0
141,00:00,9,80,0.90,-3.90,16.85,0
141,03:00,9,80,-5.80,0.80,16.85,34
141,06:00,9,80,-3.20,1.90,15.85,470
141,09:00,9,80,-4.20,2.00,19.85,601
141,12:00,9,80,-2.20,2.00,21.85,630
141,15:00,9,80,-0.40,2.10,23.85,431
141,18:00,9,80,8.00,-0.40,18.85,0
141,21:00,9,80,5.40,-4.60,16.85,1
142,00:00,9,80,0.60,-2.10,16.85,0
142,03:00,9,80,-3.90,1.60,16.85,35
142,06:00,9,80,-4.10,2.40,14.85,480
142,09:00,9,80,-5.00,3.00,19.85,618
142,12:00,9,80,-3.10,2.60,22.85,640
142,15:00,9,80,-3.36,1.91,23.85,439
142,18:00,9,80,-2.88,0.20,22.85,0
142,21:00,9,80,-4.21,-0.74,19.85,1
143,00:00,9,80,-6.16,1.18,16.85,0
143,03:00,9,80,-4.61,2.22,16.85,32
143,06:00,9,80,-3.40,1.16,15.85,470
143,09:00,9,80,-3.86,1.80,20.85,605
143,12:00,9,80,-3.34,1.26,23.85,634
143,15:00,9,80,-3.94,0.78,23.85,430
143,18:00,9,80,-3.66,0.20,23.85,0
143,21:00,9,80,-5.49,-2.20,19.85,0
144,00:00,9,80,-5.62,-0.40,17.85,0
144,03:00,9,80,-5.02,0.45,16.85,32
144,06:00,9,80,-3.32,-0.97,16.85,460
144,09:00,9,80,-4.20,-0.31,21.85,595
144,12:00,9,80,-3.22,-0.51,23.85,611
144,15:00,9,80,-5.20,-1.66,24.85,413
144,18:00,9,80,-4.11,-0.58,22.85,0
144,21:00,9,80,-7.10,-0.23,19.85,0
145,00:00,9,80,-6.02,0.98,17.75,0
145,03:00,9,80,-6.91,0.63,16.25,30
145,06:00,9,80,-4.73,0.47,15.05,450
145,09:00,9,80,-6.86,1.45,18.85,584
145,12:00,9,80,-6.71,2.38,22.85,330
145,15:00,9,80,-8.18,1.62,22.85,191
145,18:00,9,80,-7.91,0.30,21.85,0
145,21:00,9,80,-9.13,3.25,20.65,0
146,00:00,9,80,-7.98,1.11,17.75,0
146,03:00,9,80,-7.53,3.47,16.25,7
146,06:00,9,80,-3.95,4.87,15.85,20
146,09:00,9,80,-4.18,7.73,16.85,322
146,12:00,9,80,-1.07,7.53,22.85,490
146,15:00,9,80,-2.95,7.20,24.85,318
146,18:00,9,80,-3.92,4.58,24.85,0
146,21:00,9,80,-2.46,5.30,21.85,0
147,00:00,9,80,5.26,5.72,19.85,0
147,03:00,9,80,5.00,5.84,16.55,9
147,06:00,9,80,4.23,8.72,15.85,390
147,09:00,9,80,8.04,8.84,16.85,453
147,12:00,9,80,8.69,5.56,17.85,390
147,15:00,9,80,9.10,2.54,18.85,288
147,18:00,9,80,4.10,2.74,17.85,0
147,21:00,9,80,4.21,5.15,15.85,0
148,00:00,9,80,3.12,4.70,14.85,0
148,03:00,9,80,2.18,6.77,13.85,27
148,06:00,9,80,2.35,6.84,14.85,420
148,09:00,9,80,3.89,6.38,18.85,542
148,12:00,9,80,2.34,6.47,22.85,560
148,15:00,9,80,2.45,7.30,24.85,368
148,18:00,9,80,-0.21,7.41,23.85,0
148,21:00,9,80,-1.43,7.99,20.85,0
149,00:00,9,80,-2.13,8.04,18.85,0
149,03:00,9,80,-1.93,9.01,17.85,22
149,06:00,9,80,1.60,8.02,17.85,390
149,09:00,9,80,5.32,3.86,22.85,503
149,12:00,9,80,5.34,-0.22,23.85,360
149,15:00,9,80,3.10,-4.80,19.85,204
149,18:00,9,80,1.44,-4.51,16.85,0
149,21:00,9,80,3.16,-3.80,15.85,0
150,00:00,9,80,4.03,-2.17,14.85,0
150,03:00,9,80,5.11,-1.72,13.85,11
150,06:00,9,80,4.73,-0.44,12.85,400
150,09:00,9,80,5.01,-0.23,15.85,548
150,12:00,9,80,4.99,0.67,16.85,590
150,15:00,9,80,5.45,1.00,17.85,387
150,18:00,9,80,3.74,0.38,15.85,0
150,21:00,9,80,4.10,2.24,15.75,0
151,00:00,9,80,4.92,2.25,15.15,0
151,03:00,9,80,4.89,0.30,14.45,25
151,06:00,9,80,1.18,0.50,14.35,430
151,09:00,9,80,1.48,0.79,18.25,564
151,12:00,9,80,1.00,1.30,20.65,580
151,15:00,9,80,0.60,1.59,22.05,380
151,18:00,9,80,0.10,-1.30,21.65,0
151,21:00,9,80,-1.78,-1.12,20.15,0
152,00:00,9,80,-1.20,1.40,19.45,0
152,03:00,9,80,-0.51,1.05,19.15,24
152,06:00,9,80,-2.50,1.10,18.35,410
152,09:00,9,80,-2.00,0.30,21.95,542
152,12:00,9,80,-1.90,0.10,24.85,560
152,15:00,9,80,-2.61,1.18,27.15,364
152,18:00,9,80,-6.50,-2.20,23.75,0
152,21:00,9,80,-7.50,-0.03,20.85,0
153,00:00,9,80,-4.90,4.40,21.15,0
153,03:00,9,80,-1.20,4.26,21.65,21
153,06:00,9,80,0.10,-0.40,20.65,360
153,09:00,9,80,-0.32,0.29,24.85,502
153,12:00,9,80,-0.70,-0.20,29.85,550
153,15:00,9,80,1.00,2.00,31.85,359
153,18:00,9,80,0.70,2.30,30.25,0
153,21:00,9,80,0.38,5.00,28.25,0
154,00:00,9,80,7.30,3.60,25.65,0
154,03:00,9,80,6.76,-0.26,22.15,22
154,06:00,9,80,5.97,-1.60,20.05,400
154,09:00,9,80,7.18,0.99,21.75,397
154,12:00,9,80,4.80,1.74,22.85,NaN
154,15:00,9,80,NaN,NaN,NaN,NaN
154,18:00,9,80,8.30,-4.44,15.95,0
154,21:00,9,80,9.50,-3.13,14.85,0
155,00:00,9,80,7.71,-0.33,13.65,0
155,03:00,9,80,7.92,0.49,11.85,22
155,06:00,9,80,NaN,NaN,NaN,NaN
155,09:00,9,80,NaN,NaN,NaN,NaN
155,12:00,9,80,6.60,2.29,16.85,570
155,15:00,9,80,6.48,1.13,17.85,367
155,18:00,9,80,3.46,1.21,17.15,0
155,21:00,9,80,1.42,2.81,16.45,0
156,00:00,9,80,0.49,4.16,15.05,0
156,03:00,9,80,1.43,3.61,13.85,18
156,06:00,9,80,-0.01,1.90,13.55,70
156,09:00,9,80,-0.07,1.75,13.75,239
156,12:00,9,80,-0.90,3.97,16.35,490
156,15:00,9,80,3.47,3.31,17.25,325
156,18:00,9,80,1.07,-0.91,16.55,0
156,21:00,9,80,0.52,-1.09,15.25,0
157,00:00,9,80,0.19,0.78,13.95,0
157,03:00,9,80,2.76,0.37,12.85,20
157,06:00,9,80,1.98,1.34,11.55,400
157,09:00,9,80,3.75,2.14,14.45,521
157,12:00,9,80,4.53,2.75,16.65,530
157,15:00,9,80,5.31,4.07,17.15,341
157,18:00,9,80,2.70,4.35,15.75,0
157,21:00,9,80,3.55,6.15,13.95,0
158,00:00,9,80,4.58,6.33,11.85,0
158,03:00,9,80,7.04,8.26,10.85,4
158,06:00,9,80,9.95,2.80,12.95,230
158,09:00,9,80,12.67,2.76,14.75,254
158,12:00,9,80,12.57,5.60,15.05,120
158,15:00,9,80,13.44,0.34,13.95,129
158,18:00,9,80,9.42,2.91,11.95,0
158,21:00,9,80,14.00,2.68,10.45,0
159,00:00,9,80,11.38,2.25,9.55,0
159,03:00,9,80,13.45,0.92,9.45,18
159,06:00,9,80,12.73,1.33,10.55,90
159,09:00,9,80,14.52,-6.57,12.55,103
159,12:00,9,80,10.18,-6.83,14.85,200
159,15:00,9,80,9.30,-9.08,14.65,127
159,18:00,9,80,8.02,-4.14,13.25,0
159,21:00,9,80,11.16,-5.34,11.45,0
160,00:00,9,80,8.16,-2.44,9.55,0
160,03:00,9,80,8.26,-2.48,9.65,5
160,06:00,9,80,5.11,-2.83,9.55,330
160,09:00,9,80,4.93,-5.57,12.95,379
160,12:00,9,80,3.95,-5.19,15.25,330
160,15:00,9,80,3.72,-6.60,15.95,237
160,18:00,9,80,4.01,-5.21,13.75,0
160,21:00,9,80,4.46,-5.84,11.75,0
161,00:00,9,80,4.92,-4.61,10.85,0
161,03:00,9,80,6.29,-3.59,10.55,17
161,06:00,9,80,4.60,-2.91,9.85,390
161,09:00,9,80,6.36,-3.66,13.85,519
161,12:00,9,80,6.00,-3.82,16.85,530
161,15:00,9,80,4.47,-5.71,16.85,315
161,18:00,9,80,-2.27,-6.32,14.85,0
161,21:00,9,80,-3.14,-5.61,11.85,0
162,00:00,9,80,-2.51,-5.62,10.35,0
162,03:00,9,80,-3.67,-4.01,10.25,16
162,06:00,9,80,-2.17,-3.97,10.75,380
162,09:00,9,80,-4.45,-4.44,14.85,489
162,12:00,9,80,-2.43,-5.08,15.85,497
162,15:00,9,80,-4.00,-5.58,16.85,314
162,18:00,9,80,-3.97,-5.41,13.85,0
162,21:00,9,80,-5.01,-4.77,11.55,0
163,00:00,9,80,-4.40,-3.51,10.85,0
163,03:00,9,80,-5.37,-3.38,10.45,15
163,06:00,9,80,-5.06,-1.65,9.95,380
163,09:00,9,80,-6.28,-0.25,14.85,509
163,12:00,9,80,-6.19,-0.70,17.85,510
163,15:00,9,80,-6.34,-1.71,17.85,312
163,18:00,9,80,-6.03,-2.41,14.85,0
163,21:00,9,80,-7.93,-2.70,12.85,0
164,00:00,9,80,-8.20,-1.79,11.85,0
164,03:00,9,80,-8.62,-0.36,11.25,9
164,06:00,9,80,-7.58,0.86,11.65,170
164,09:00,9,80,-8.87,2.30,13.85,187
164,12:00,9,80,-6.65,0.84,13.85,210
164,15:00,9,80,-6.98,2.12,15.85,139
164,18:00,9,80,-5.18,-1.15,14.85,0
164,21:00,9,80,-4.94,1.18,13.85,0
165,00:00,9,80,-4.89,1.57,12.85,0
165,03:00,9,80,-4.83,2.12,11.85,14
165,06:00,9,80,-3.57,1.41,10.85,370
165,09:00,9,80,-3.79,3.26,14.85,499
